ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
290,290,12,-3,0,340,10,80,20,800,400,20,12,30
302,287,12,-3,0,340,10,80,20,800,400,20,12,30
314,284,12,-3,0,340,10,80,20,800,400,20,12,30
326,281,12,-3,0,340,10,80,20,800,400,20,12,30
338,278,12,-3,0,340,10,80,20,800,400,20,12,30
350,275,12,-3,0,340,10,80,20,800,400,20,12,30
362,272,12,-3,0,340,10,80,20,800,400,20,12,30
374,269,12,-3,0,340,10,80,20,800,400,20,12,30
386,266,12,-3,0,340,10,80,20,800,400,20,12,30
398,263,12,-3,0,340,10,80,20,800,400,20,12,30
410,260,12,-3,0,340,10,80,20,800,400,20,12,30
422,257,12,-3,0,340,10,80,20,800,400,20,12,30
434,254,12,-3,0,340,10,80,20,800,400,20,12,30
446,251,12,-3,0,340,10,80,20,800,400,20,12,30
458,248,12,-3,0,340,10,80,20,800,400,20,12,30
470,245,12,-3,0,340,10,80,20,800,400,20,12,30
482,242,12,-3,0,340,10,80,20,800,400,20,12,30
494,239,12,-3,0,340,10,80,20,800,400,20,12,30
506,236,12,-3,0,340,10,80,20,800,400,20,12,30
518,233,12,-3,0,340,10,80,20,800,400,20,12,30
530,230,12,-3,0,340,10,80,20,800,400,20,12,30
542,227,12,-3,0,340,10,80,20,800,400,20,12,30
554,224,12,-3,0,340,10,80,20,800,400,20,12,30
566,221,12,-3,0,340,10,80,20,800,400,20,12,30
578,218,12,-3,0,340,10,80,20,800,400,20,12,30
590,215,12,-3,0,340,10,80,20,800,400,20,12,30
602,212,12,-3,0,340,10,80,20,800,400,20,12,30
614,209,12,-3,0,340,10,80,20,800,400,20,12,30
626,206,12,-3,0,340,10,80,20,800,400,20,12,30
638,203,12,-3,0,340,10,80,20,800,400,20,12,30
650,200,12,-3,0,340,10,80,20,800,400,20,12,30
662,197,12,-3,0,340,10,80,20,800,400,20,12,30
674,194,12,-3,0,340,10,80,20,800,400,20,12,30
686,191,12,-3,0,340,10,80,20,800,400,20,12,30
698,188,12,-3,0,340,10,80,20,800,400,20,12,30
710,185,12,-3,0,340,10,80,20,800,400,20,12,30
722,182,12,-3,0,340,10,80,20,800,400,20,12,30
734,179,12,-3,0,340,10,80,20,800,400,20,12,30
746,176,12,-3,0,340,10,80,20,800,400,20,12,30
758,173,12,-3,0,340,10,80,20,800,400,20,12,30
770,170,12,-3,0,340,10,80,20,800,400,20,12,30
782,167,12,-3,0,340,10,80,20,800,400,20,12,30
758,210,-12,10,0,220,10,80,20,800,400,20,12,30
746,220,-12,10,0,240,10,80,20,800,400,20,12,30
734,230,-12,10,0,260,10,80,20,800,400,20,12,30
722,240,-12,10,0,280,10,80,20,800,400,20,12,30
710,250,-12,10,0,300,10,80,20,800,400,20,12,30
698,260,-12,10,0,320,10,80,20,800,400,20,12,30
686,270,-12,10,0,340,10,80,20,800,400,20,12,30
674,280,-12,10,0,340,10,80,20,800,400,20,12,30
662,290,-12,10,0,340,10,80,20,800,400,20,12,30
650,300,-12,10,0,340,10,80,20,800,400,20,12,30
638,310,-12,10,0,340,10,80,20,800,400,20,12,30
626,320,-12,10,0,340,10,80,20,800,400,20,12,30
614,330,-12,10,0,340,10,80,20,800,400,20,12,30
602,340,-12,10,0,340,10,80,20,800,400,20,12,30
590,350,-12,10,0,340,10,80,20,800,400,20,12,30
578,360,-12,10,0,340,10,80,20,800,400,20,12,30
566,370,-12,10,0,340,10,80,20,800,400,20,12,30
554,360,-12,-10,0,340,10,80,20,800,400,20,12,30
542,350,-12,-10,0,340,10,80,20,800,400,20,12,30
530,340,-12,-10,0,340,10,80,20,800,400,20,12,30
518,330,-12,-10,0,340,10,80,20,800,400,20,12,30
506,320,-12,-10,0,340,10,80,20,800,400,20,12,30
494,310,-12,-10,0,340,10,80,20,800,400,20,12,30
482,300,-12,-10,0,340,10,80,20,800,400,20,12,30
470,290,-12,-10,0,340,10,80,20,800,400,20,12,30
458,280,-12,-10,0,340,10,80,20,800,400,20,12,30
446,270,-12,-10,0,340,10,80,20,800,400,20,12,30
434,260,-12,-10,0,340,10,80,20,800,400,20,12,30
422,250,-12,-10,0,340,10,80,20,800,400,20,12,30
410,240,-12,-10,0,340,10,80,20,800,400,20,12,30
398,230,-12,-10,0,340,10,80,20,800,400,20,12,30
386,220,-12,-10,0,340,10,80,20,800,400,20,12,30
374,210,-12,-10,0,340,10,80,20,800,400,20,12,30
362,200,-12,-10,0,340,10,80,20,800,400,20,12,30
350,190,-12,-10,0,340,10,80,20,800,400,20,12,30
338,180,-12,-10,0,340,10,80,20,800,400,20,12,30
326,170,-12,-10,0,340,10,80,20,800,400,20,12,30
314,160,-12,-10,0,340,10,80,20,800,400,20,12,30
302,150,-12,-10,0,340,10,80,20,800,400,20,12,30
290,140,-12,-10,0,340,10,80,20,800,400,20,12,30
278,130,-12,-10,0,340,10,80,20,800,400,20,12,30
266,120,-12,-10,0,340,10,80,20,800,400,20,12,30
254,110,-12,-10,0,340,10,80,20,800,400,20,12,30
242,100,-12,-10,0,340,10,80,20,800,400,20,12,30
230,90,-12,-10,0,340,10,80,20,800,400,20,12,30
218,80,-12,-10,0,340,10,80,20,800,400,20,12,30
206,70,-12,-10,0,340,10,80,20,800,400,20,12,30
194,60,-12,-10,0,340,10,80,20,800,400,20,12,30
182,50,-12,-10,0,340,10,80,20,800,400,20,12,30
170,40,-12,-10,0,340,10,80,20,800,400,20,12,30
158,30,-12,-10,0,340,10,80,20,800,400,20,12,30
146,40,-12,10,0,340,10,80,20,800,400,20,12,30
134,50,-12,10,0,340,10,80,20,800,400,20,12,30
122,60,-12,10,0,340,10,80,20,800,400,20,12,30
110,70,-12,10,0,340,10,80,20,800,400,20,12,30
98,80,-12,10,0,340,10,80,20,800,400,20,12,30
86,90,-12,10,0,340,10,80,20,800,400,20,12,30
74,100,-12,10,0,340,10,80,20,800,400,20,12,30
62,110,-12,10,0,340,10,80,20,800,400,20,12,30
50,120,-12,10,0,340,10,80,20,800,400,20,12,30
38,130,-12,10,0,340,10,80,20,800,400,20,12,30
50,140,12,10,0,340,10,80,20,800,400,20,12,30
62,150,12,10,0,340,10,80,20,800,400,20,12,30
74,160,12,10,0,340,10,80,20,800,400,20,12,30
86,170,12,10,0,340,10,80,20,800,400,20,12,30
98,180,12,10,0,340,10,80,20,800,400,20,12,30
110,190,12,10,0,340,10,80,20,800,400,20,12,30
122,200,12,10,0,340,10,80,20,800,400,20,12,30
134,210,12,10,0,340,10,80,20,800,400,20,12,30
146,220,12,10,0,340,10,80,20,800,400,20,12,30
158,230,12,10,0,340,10,80,20,800,400,20,12,30
170,240,12,10,0,340,10,80,20,800,400,20,12,30
182,250,12,10,0,340,10,80,20,800,400,20,12,30
194,260,12,10,0,340,10,80,20,800,400,20,12,30
206,270,12,10,0,340,10,80,20,800,400,20,12,30
218,280,12,10,0,340,10,80,20,800,400,20,12,30
230,290,12,10,0,340,10,80,20,800,400,20,12,30
242,300,12,10,0,340,10,80,20,800,400,20,12,30
254,310,12,10,0,340,10,80,20,800,400,20,12,30
266,320,12,10,0,340,10,80,20,800,400,20,12,30
278,330,12,10,0,340,10,80,20,800,400,20,12,30
290,340,12,10,0,340,10,80,20,800,400,20,12,30
302,350,12,10,0,340,10,80,20,800,400,20,12,30
314,360,12,10,0,340,10,80,20,800,400,20,12,30
326,370,12,10,0,340,10,80,20,800,400,20,12,30
338,360,12,-10,0,340,10,80,20,800,400,20,12,30
350,350,12,-10,0,340,10,80,20,800,400,20,12,30
362,340,12,-10,0,340,10,80,20,800,400,20,12,30
374,330,12,-10,0,340,10,80,20,800,400,20,12,30
386,320,12,-10,0,340,10,80,20,800,400,20,12,30
398,310,12,-10,0,340,10,80,20,800,400,20,12,30
410,300,12,-10,0,340,10,80,20,800,400,20,12,30
422,290,12,-10,0,340,10,80,20,800,400,20,12,30
434,280,12,-10,0,340,10,80,20,800,400,20,12,30
446,270,12,-10,0,340,10,80,20,800,400,20,12,30
458,260,12,-10,0,340,10,80,20,800,400,20,12,30
470,250,12,-10,0,340,10,80,20,800,400,20,12,30
482,240,12,-10,0,340,10,80,20,800,400,20,12,30
494,230,12,-10,0,340,10,80,20,800,400,20,12,30
506,220,12,-10,0,340,10,80,20,800,400,20,12,30
518,210,12,-10,0,340,10,80,20,800,400,20,12,30
530,200,12,-10,0,340,10,80,20,800,400,20,12,30
542,190,12,-10,0,340,10,80,20,800,400,20,12,30
554,180,12,-10,0,340,10,80,20,800,400,20,12,30
566,170,12,-10,0,340,10,80,20,800,400,20,12,30
578,160,12,-10,0,340,10,80,20,800,400,20,12,30
590,150,12,-10,0,340,10,80,20,800,400,20,12,30
602,140,12,-10,0,340,10,80,20,800,400,20,12,30
614,130,12,-10,0,340,10,80,20,800,400,20,12,30
626,120,12,-10,0,340,10,80,20,800,400,20,12,30
638,110,12,-10,0,340,10,80,20,800,400,20,12,30
650,100,12,-10,0,340,10,80,20,800,400,20,12,30
662,90,12,-10,0,340,10,80,20,800,400,20,12,30
674,80,12,-10,0,340,10,80,20,800,400,20,12,30
686,70,12,-10,0,340,10,80,20,800,400,20,12,30
698,60,12,-10,0,340,10,80,20,800,400,20,12,30
710,50,12,-10,0,340,10,80,20,800,400,20,12,30
722,40,12,-10,0,340,10,80,20,800,400,20,12,30
734,30,12,-10,0,340,10,80,20,800,400,20,12,30
746,40,12,10,0,340,10,80,20,800,400,20,12,30
758,50,12,10,0,340,10,80,20,800,400,20,12,30
770,60,12,10,0,340,10,80,20,800,400,20,12,30
782,70,12,10,0,340,10,80,20,800,400,20,12,30
758,207,-12,7,0,220,10,80,20,800,400,20,12,30
746,214,-12,7,0,240,10,80,20,800,400,20,12,30
734,221,-12,7,0,260,10,80,20,800,400,20,12,30
722,228,-12,7,0,280,10,80,20,800,400,20,12,30
710,235,-12,7,0,300,10,80,20,800,400,20,12,30
698,242,-12,7,0,320,10,80,20,800,400,20,12,30
686,249,-12,7,0,340,10,80,20,800,400,20,12,30
674,256,-12,7,0,340,10,80,20,800,400,20,12,30
662,263,-12,7,0,340,10,80,20,800,400,20,12,30
650,270,-12,7,0,340,10,80,20,800,400,20,12,30
638,277,-12,7,0,340,10,80,20,800,400,20,12,30
626,284,-12,7,0,340,10,80,20,800,400,20,12,30
614,291,-12,7,0,340,10,80,20,800,400,20,12,30
602,298,-12,7,0,340,10,80,20,800,400,20,12,30
590,305,-12,7,0,340,10,80,20,800,400,20,12,30
578,312,-12,7,0,340,10,80,20,800,400,20,12,30
566,319,-12,7,0,340,10,80,20,800,400,20,12,30
554,326,-12,7,0,340,10,80,20,800,400,20,12,30
542,333,-12,7,0,340,10,80,20,800,400,20,12,30
530,340,-12,7,0,340,10,80,20,800,400,20,12,30
518,347,-12,7,0,340,10,80,20,800,400,20,12,30
506,354,-12,7,0,340,10,80,20,800,400,20,12,30
494,361,-12,7,0,340,10,80,20,800,400,20,12,30
482,368,-12,7,0,340,10,80,20,800,400,20,12,30
470,361,-12,-7,0,340,10,80,20,800,400,20,12,30
458,354,-12,-7,0,340,10,80,20,800,400,20,12,30
446,347,-12,-7,0,340,10,80,20,800,400,20,12,30
434,340,-12,-7,0,340,10,80,20,800,400,20,12,30
422,333,-12,-7,0,340,10,80,20,800,400,20,12,30
410,326,-12,-7,0,340,10,80,20,800,400,20,12,30
398,319,-12,-7,0,340,10,80,20,800,400,20,12,30
386,312,-12,-7,0,340,10,80,20,800,400,20,12,30
374,305,-12,-7,0,340,10,80,20,800,400,20,12,30
362,298,-12,-7,0,340,10,80,20,800,400,20,12,30
350,291,-12,-7,0,340,10,80,20,800,400,20,12,30
338,284,-12,-7,0,340,10,80,20,800,400,20,12,30
326,277,-12,-7,0,340,10,80,20,800,400,20,12,30
314,270,-12,-7,0,340,10,80,20,800,400,20,12,30
302,263,-12,-7,0,340,10,80,20,800,400,20,12,30
290,256,-12,-7,0,340,10,80,20,800,400,20,12,30
278,249,-12,-7,0,340,10,80,20,800,400,20,12,30
266,242,-12,-7,0,340,10,80,20,800,400,20,12,30
254,235,-12,-7,0,340,10,80,20,800,400,20,12,30
242,228,-12,-7,0,340,10,80,20,800,400,20,12,30
230,221,-12,-7,0,340,10,80,20,800,400,20,12,30
218,214,-12,-7,0,340,10,80,20,800,400,20,12,30
206,207,-12,-7,0,340,10,80,20,800,400,20,12,30
194,200,-12,-7,0,340,10,80,20,800,400,20,12,30
182,193,-12,-7,0,340,10,80,20,800,400,20,12,30
170,186,-12,-7,0,340,10,80,20,800,400,20,12,30
158,179,-12,-7,0,340,10,80,20,800,400,20,12,30
146,172,-12,-7,0,340,10,80,20,800,400,20,12,30
134,165,-12,-7,0,340,10,80,20,800,400,20,12,30
122,158,-12,-7,0,340,10,80,20,800,400,20,12,30
110,151,-12,-7,0,340,10,80,20,800,400,20,12,30
98,144,-12,-7,0,340,10,80,20,800,400,20,12,30
86,137,-12,-7,0,340,10,80,20,800,400,20,12,30
74,130,-12,-7,0,340,10,80,20,800,400,20,12,30
62,123,-12,-7,0,340,10,80,20,800,400,20,12,30
50,116,-12,-7,0,340,10,80,20,800,400,20,12,30
38,109,-12,-7,0,340,10,80,20,800,400,20,12,30
50,102,12,-7,0,340,10,80,20,800,400,20,12,30
62,95,12,-7,0,340,10,80,20,800,400,20,12,30
74,88,12,-7,0,340,10,80,20,800,400,20,12,30
86,81,12,-7,0,340,10,80,20,800,400,20,12,30
98,74,12,-7,0,340,10,80,20,800,400,20,12,30
110,67,12,-7,0,340,10,80,20,800,400,20,12,30
122,60,12,-7,0,340,10,80,20,800,400,20,12,30
134,53,12,-7,0,340,10,80,20,800,400,20,12,30
146,46,12,-7,0,340,10,80,20,800,400,20,12,30
158,39,12,-7,0,340,10,80,20,800,400,20,12,30
170,32,12,-7,0,340,10,80,20,800,400,20,12,30
182,39,12,7,0,340,10,80,20,800,400,20,12,30
194,46,12,7,0,340,10,80,20,800,400,20,12,30
206,53,12,7,0,340,10,80,20,800,400,20,12,30
218,60,12,7,0,340,10,80,20,800,400,20,12,30
230,67,12,7,0,340,10,80,20,800,400,20,12,30
242,74,12,7,0,340,10,80,20,800,400,20,12,30
254,81,12,7,0,340,10,80,20,800,400,20,12,30
266,88,12,7,0,340,10,80,20,800,400,20,12,30
278,95,12,7,0,340,10,80,20,800,400,20,12,30
290,102,12,7,0,340,10,80,20,800,400,20,12,30
302,109,12,7,0,340,10,80,20,800,400,20,12,30
314,116,12,7,0,340,10,80,20,800,400,20,12,30
326,123,12,7,0,340,10,80,20,800,400,20,12,30
338,130,12,7,0,340,10,80,20,800,400,20,12,30
350,137,12,7,0,340,10,80,20,800,400,20,12,30
362,144,12,7,0,340,10,80,20,800,400,20,12,30
374,151,12,7,0,340,10,80,20,800,400,20,12,30
386,158,12,7,0,340,10,80,20,800,400,20,12,30
398,165,12,7,0,340,10,80,20,800,400,20,12,30
410,172,12,7,0,340,10,80,20,800,400,20,12,30
422,179,12,7,0,340,10,80,20,800,400,20,12,30
434,186,12,7,0,340,10,80,20,800,400,20,12,30
446,193,12,7,0,340,10,80,20,800,400,20,12,30
458,200,12,7,0,340,10,80,20,800,400,20,12,30
470,207,12,7,0,340,10,80,20,800,400,20,12,30
482,214,12,7,0,340,10,80,20,800,400,20,12,30
494,221,12,7,0,340,10,80,20,800,400,20,12,30
506,228,12,7,0,340,10,80,20,800,400,20,12,30
518,235,12,7,0,340,10,80,20,800,400,20,12,30
530,242,12,7,0,340,10,80,20,800,400,20,12,30
542,249,12,7,0,340,10,80,20,800,400,20,12,30
554,256,12,7,0,340,10,80,20,800,400,20,12,30
566,263,12,7,0,340,10,80,20,800,400,20,12,30
578,270,12,7,0,340,10,80,20,800,400,20,12,30
590,277,12,7,0,340,10,80,20,800,400,20,12,30
602,284,12,7,0,340,10,80,20,800,400,20,12,30
614,291,12,7,0,340,10,80,20,800,400,20,12,30
626,298,12,7,0,340,10,80,20,800,400,20,12,30
638,305,12,7,0,340,10,80,20,800,400,20,12,30
650,312,12,7,0,340,10,80,20,800,400,20,12,30
662,319,12,7,0,340,10,80,20,800,400,20,12,30
674,326,12,7,0,340,10,80,20,800,400,20,12,30
686,333,12,7,0,340,10,80,20,800,400,20,12,30
698,340,12,7,0,340,10,80,20,800,400,20,12,30
710,347,12,7,0,340,10,80,20,800,400,20,12,30
722,354,12,7,0,340,10,80,20,800,400,20,12,30
734,361,12,7,0,340,10,80,20,800,400,20,12,30
746,368,12,7,0,340,10,80,20,800,400,20,12,30
758,361,12,-7,0,340,10,80,20,800,400,20,12,30
770,354,12,-7,0,340,10,80,20,800,400,20,12,30
758,347,-12,-7,0,340,10,80,20,800,400,20,12,30
746,340,-12,-7,0,340,10,80,20,800,400,20,12,30
734,333,-12,-7,0,340,10,80,20,800,400,20,12,30
722,326,-12,-7,0,340,10,80,20,800,400,20,12,30
710,319,-12,-7,0,340,10,80,20,800,400,20,12,30
698,312,-12,-7,0,340,10,80,20,800,400,20,12,30
686,305,-12,-7,0,340,10,80,20,800,400,20,12,30
674,298,-12,-7,0,340,10,80,20,800,400,20,12,30
662,291,-12,-7,0,340,10,80,20,800,400,20,12,30
650,284,-12,-7,0,340,10,80,20,800,400,20,12,30
638,277,-12,-7,0,340,10,80,20,800,400,20,12,30
626,270,-12,-7,0,340,10,80,20,800,400,20,12,30
614,263,-12,-7,0,340,10,80,20,800,400,20,12,30
602,256,-12,-7,0,340,10,80,20,800,400,20,12,30
590,249,-12,-7,0,340,10,80,20,800,400,20,12,30
578,242,-12,-7,0,340,10,80,20,800,400,20,12,30
566,235,-12,-7,0,340,10,80,20,800,400,20,12,30
554,228,-12,-7,0,340,10,80,20,800,400,20,12,30
542,221,-12,-7,0,340,10,80,20,800,400,20,12,30
530,214,-12,-7,0,340,10,80,20,800,400,20,12,30
518,207,-12,-7,0,340,10,80,20,800,400,20,12,30
506,200,-12,-7,0,340,10,80,20,800,400,20,12,30
494,193,-12,-7,0,340,10,80,20,800,400,20,12,30
482,186,-12,-7,0,340,10,80,20,800,400,20,12,30
470,179,-12,-7,0,340,10,80,20,800,400,20,12,30
458,172,-12,-7,0,340,10,80,20,800,400,20,12,30
446,165,-12,-7,0,340,10,80,20,800,400,20,12,30
434,158,-12,-7,0,340,10,80,20,800,400,20,12,30
422,151,-12,-7,0,340,10,80,20,800,400,20,12,30
410,144,-12,-7,0,340,10,80,20,800,400,20,12,30
398,137,-12,-7,0,340,10,80,20,800,400,20,12,30
386,130,-12,-7,0,340,10,80,20,800,400,20,12,30
374,123,-12,-7,0,340,10,80,20,800,400,20,12,30
362,116,-12,-7,0,340,10,80,20,800,400,20,12,30
350,109,-12,-7,0,340,10,80,20,800,400,20,12,30
338,102,-12,-7,0,340,10,80,20,800,400,20,12,30
326,95,-12,-7,0,340,10,80,20,800,400,20,12,30
314,88,-12,-7,0,340,10,80,20,800,400,20,12,30
302,81,-12,-7,0,340,10,80,20,800,400,20,12,30
290,74,-12,-7,0,340,10,80,20,800,400,20,12,30
278,67,-12,-7,0,340,10,80,20,800,400,20,12,30
266,60,-12,-7,0,340,10,80,20,800,400,20,12,30
254,53,-12,-7,0,340,10,80,20,800,400,20,12,30
242,46,-12,-7,0,340,10,80,20,800,400,20,12,30
230,39,-12,-7,0,340,10,80,20,800,400,20,12,30
218,32,-12,-7,0,340,10,80,20,800,400,20,12,30
206,39,-12,7,0,340,10,80,20,800,400,20,12,30
194,46,-12,7,0,340,10,80,20,800,400,20,12,30
182,53,-12,7,0,340,10,80,20,800,400,20,12,30
170,60,-12,7,0,340,10,80,20,800,400,20,12,30
158,67,-12,7,0,340,10,80,20,800,400,20,12,30
146,74,-12,7,0,340,10,80,20,800,400,20,12,30
134,81,-12,7,0,340,10,80,20,800,400,20,12,30
122,88,-12,7,0,340,10,80,20,800,400,20,12,30
110,95,-12,7,0,340,10,80,20,800,400,20,12,30
98,102,-12,7,0,340,10,80,20,800,400,20,12,30
86,109,-12,7,0,340,10,80,20,800,400,20,12,30
74,116,-12,7,0,340,10,80,20,800,400,20,12,30
62,123,-12,7,0,340,10,80,20,800,400,20,12,30
50,130,-12,7,0,340,10,80,20,800,400,20,12,30
38,137,-12,7,0,340,10,80,20,800,400,20,12,30
50,144,12,7,0,340,10,80,20,800,400,20,12,30
62,151,12,7,0,340,10,80,20,800,400,20,12,30
74,158,12,7,0,340,10,80,20,800,400,20,12,30
86,165,12,7,0,340,10,80,20,800,400,20,12,30
98,172,12,7,0,340,10,80,20,800,400,20,12,30
110,179,12,7,0,340,10,80,20,800,400,20,12,30
122,186,12,7,0,340,10,80,20,800,400,20,12,30
134,193,12,7,0,340,10,80,20,800,400,20,12,30
146,200,12,7,0,340,10,80,20,800,400,20,12,30
158,207,12,7,0,340,10,80,20,800,400,20,12,30
170,214,12,7,0,340,10,80,20,800,400,20,12,30
182,221,12,7,0,340,10,80,20,800,400,20,12,30
194,228,12,7,0,340,10,80,20,800,400,20,12,30
206,235,12,7,0,340,10,80,20,800,400,20,12,30
218,242,12,7,0,340,10,80,20,800,400,20,12,30
230,249,12,7,0,340,10,80,20,800,400,20,12,30
242,256,12,7,0,340,10,80,20,800,400,20,12,30
254,263,12,7,0,340,10,80,20,800,400,20,12,30
266,270,12,7,0,340,10,80,20,800,400,20,12,30
278,277,12,7,0,340,10,80,20,800,400,20,12,30
290,284,12,7,0,340,10,80,20,800,400,20,12,30
302,291,12,7,0,340,10,80,20,800,400,20,12,30
314,298,12,7,0,340,10,80,20,800,400,20,12,30
326,305,12,7,0,340,10,80,20,800,400,20,12,30
338,312,12,7,0,340,10,80,20,800,400,20,12,30
350,319,12,7,0,340,10,80,20,800,400,20,12,30
362,326,12,7,0,340,10,80,20,800,400,20,12,30
374,333,12,7,0,340,10,80,20,800,400,20,12,30
386,340,12,7,0,340,10,80,20,800,400,20,12,30
398,347,12,7,0,340,10,80,20,800,400,20,12,30
410,354,12,7,0,340,10,80,20,800,400,20,12,30
422,361,12,7,0,340,10,80,20,800,400,20,12,30
434,368,12,7,0,340,10,80,20,800,400,20,12,30
446,361,12,-7,0,340,10,80,20,800,400,20,12,30
458,354,12,-7,0,340,10,80,20,800,400,20,12,30
470,347,12,-7,0,340,10,80,20,800,400,20,12,30
482,340,12,-7,0,340,10,80,20,800,400,20,12,30
494,333,12,-7,0,340,10,80,20,800,400,20,12,30
506,326,12,-7,0,340,10,80,20,800,400,20,12,30
518,319,12,-7,0,340,10,80,20,800,400,20,12,30
530,312,12,-7,0,340,10,80,20,800,400,20,12,30
542,305,12,-7,0,340,10,80,20,800,400,20,12,30
554,298,12,-7,0,340,10,80,20,800,400,20,12,30
566,291,12,-7,0,340,10,80,20,800,400,20,12,30
578,284,12,-7,0,340,10,80,20,800,400,20,12,30
590,277,12,-7,0,340,10,80,20,800,400,20,12,30
602,270,12,-7,0,340,10,80,20,800,400,20,12,30
614,263,12,-7,0,340,10,80,20,800,400,20,12,30
626,256,12,-7,0,340,10,80,20,800,400,20,12,30
638,249,12,-7,0,340,10,80,20,800,400,20,12,30
650,242,12,-7,0,340,10,80,20,800,400,20,12,30
662,235,12,-7,0,340,10,80,20,800,400,20,12,30
674,228,12,-7,0,340,10,80,20,800,400,20,12,30
686,221,12,-7,0,340,10,80,20,800,400,20,12,30
698,214,12,-7,0,340,10,80,20,800,400,20,12,30
710,207,12,-7,0,340,10,80,20,800,400,20,12,30
722,200,12,-7,0,340,10,80,20,800,400,20,12,30
734,193,12,-7,0,340,10,80,20,800,400,20,12,30
746,186,12,-7,0,340,10,80,20,800,400,20,12,30
758,179,12,-7,0,340,10,80,20,800,400,20,12,30
770,172,12,-7,0,340,10,80,20,800,400,20,12,30
782,165,12,-7,0,340,10,80,20,800,400,20,12,30
758,192,-12,-8,0,220,10,80,20,800,400,20,12,30
746,184,-12,-8,0,240,10,80,20,800,400,20,12,30
734,176,-12,-8,0,260,10,80,20,800,400,20,12,30
722,168,-12,-8,0,280,10,80,20,800,400,20,12,30
710,160,-12,-8,0,300,10,80,20,800,400,20,12,30
698,152,-12,-8,0,320,10,80,20,800,400,20,12,30
686,144,-12,-8,0,340,10,80,20,800,400,20,12,30
674,136,-12,-8,0,340,10,80,20,800,400,20,12,30
662,128,-12,-8,0,340,10,80,20,800,400,20,12,30
650,120,-12,-8,0,340,10,80,20,800,400,20,12,30
638,112,-12,-8,0,340,10,80,20,800,400,20,12,30
626,104,-12,-8,0,340,10,80,20,800,400,20,12,30
614,96,-12,-8,0,340,10,80,20,800,400,20,12,30
602,88,-12,-8,0,340,10,80,20,800,400,20,12,30
590,80,-12,-8,0,340,10,80,20,800,400,20,12,30
578,72,-12,-8,0,340,10,80,20,800,400,20,12,30
566,64,-12,-8,0,340,10,80,20,800,400,20,12,30
554,56,-12,-8,0,340,10,80,20,800,400,20,12,30
542,48,-12,-8,0,340,10,80,20,800,400,20,12,30
530,40,-12,-8,0,340,10,80,20,800,400,20,12,30
518,32,-12,-8,0,340,10,80,20,800,400,20,12,30
506,40,-12,8,0,340,10,80,20,800,400,20,12,30
494,48,-12,8,0,340,10,80,20,800,400,20,12,30
482,56,-12,8,0,340,10,80,20,800,400,20,12,30
470,64,-12,8,0,340,10,80,20,800,400,20,12,30
458,72,-12,8,0,340,10,80,20,800,400,20,12,30
446,80,-12,8,0,340,10,80,20,800,400,20,12,30
434,88,-12,8,0,340,10,80,20,800,400,20,12,30
422,96,-12,8,0,340,10,80,20,800,400,20,12,30
410,104,-12,8,0,340,10,80,20,800,400,20,12,30
398,112,-12,8,0,340,10,80,20,800,400,20,12,30
386,120,-12,8,0,340,10,80,20,800,400,20,12,30
374,128,-12,8,0,340,10,80,20,800,400,20,12,30
362,136,-12,8,0,340,10,80,20,800,400,20,12,30
350,144,-12,8,0,340,10,80,20,800,400,20,12,30
338,152,-12,8,0,340,10,80,20,800,400,20,12,30
326,160,-12,8,0,340,10,80,20,800,400,20,12,30
314,168,-12,8,0,340,10,80,20,800,400,20,12,30
302,176,-12,8,0,340,10,80,20,800,400,20,12,30
290,184,-12,8,0,340,10,80,20,800,400,20,12,30
278,192,-12,8,0,340,10,80,20,800,400,20,12,30
266,200,-12,8,0,340,10,80,20,800,400,20,12,30
254,208,-12,8,0,340,10,80,20,800,400,20,12,30
242,216,-12,8,0,340,10,80,20,800,400,20,12,30
230,224,-12,8,0,340,10,80,20,800,400,20,12,30
218,232,-12,8,0,340,10,80,20,800,400,20,12,30
206,240,-12,8,0,340,10,80,20,800,400,20,12,30
194,248,-12,8,0,340,10,80,20,800,400,20,12,30
182,256,-12,8,0,340,10,80,20,800,400,20,12,30
170,264,-12,8,0,340,10,80,20,800,400,20,12,30
158,272,-12,8,0,340,10,80,20,800,400,20,12,30
146,280,-12,8,0,340,10,80,20,800,400,20,12,30
134,288,-12,8,0,340,10,80,20,800,400,20,12,30
122,296,-12,8,0,340,10,80,20,800,400,20,12,30
110,304,-12,8,0,340,10,80,20,800,400,20,12,30
98,312,-12,8,0,340,10,80,20,800,400,20,12,30
86,320,-12,8,0,340,10,80,20,800,400,20,12,30
74,328,-12,8,0,340,10,80,20,800,400,20,12,30
62,336,-12,8,0,340,10,80,20,800,400,20,12,30
50,344,-12,8,0,340,10,80,20,800,400,20,12,30
38,352,-12,8,0,340,10,80,20,800,400,20,12,30
50,360,12,8,0,340,10,80,20,800,400,20,12,30
62,368,12,8,0,340,10,80,20,800,400,20,12,30
74,360,12,-8,0,340,10,80,20,800,400,20,12,30
86,352,12,-8,0,340,10,80,20,800,400,20,12,30
98,344,12,-8,0,340,10,80,20,800,400,20,12,30
110,336,12,-8,0,340,10,80,20,800,400,20,12,30
122,328,12,-8,0,340,10,80,20,800,400,20,12,30
